square_id,row,col,total_traffic,is_missing
5630,56,29,72655.62731933594,False
5631,56,30,72655.62731933594,False
5632,56,31,72655.62731933594,False
5633,56,32,131928.77319335938,False
5634,56,33,161674.28466796875,False
5635,56,34,161670.380859375,False
5636,56,35,406044.1083984375,False
5637,56,36,459388.62939453125,False
5638,56,37,143110.30166625977,False
5639,56,38,343548.3933105469,False
5640,56,39,316812.1923828125,False
5641,56,40,223024.68530273438,False
5642,56,41,285283.0888671875,False
5643,56,42,2091050.0229492188,False
5644,56,43,2222628.578125,False
5645,56,44,1954806.26953125,False
5646,56,45,2655410.02734375,False
5647,56,46,2222654.80859375,False
5648,56,47,687830.7875976562,False
5649,56,48,559849.4584960938,False
5650,56,49,1313395.5615234375,False
5651,56,50,1901249.0732421875,False
5652,56,51,2565962.9609375,False
5653,56,52,2707540.544921875,False
5654,56,53,2109181.943359375,False
5655,56,54,2002091.390625,False
5656,56,55,2198213.791015625,False
5657,56,56,1776511.2900390625,False
5658,56,57,4317018.423828125,False
5659,56,58,4098451.517578125,False
5660,56,59,2736354.5927734375,False
5661,56,60,3242679.1923828125,False
5662,56,61,3477201.4248046875,False
5663,56,62,801604.3764648438,False
5664,56,63,752841.7866210938,False
5665,56,64,1194105.7451171875,False
5666,56,65,1595183.865234375,False
5667,56,66,3704887.8203125,False
5668,56,67,3156652.9453125,False
5669,56,68,3017128.76953125,False
5670,56,69,3314864.19140625,False
5671,56,70,2276878.11328125,False
5672,56,71,1788647.419921875,False
5673,56,72,695736.9150390625,False
5674,56,73,582023.5947265625,False
5675,56,74,508062.08935546875,False
5676,56,75,526411.8522949219,False
5677,56,76,525739.2529296875,False
5678,56,77,501371.2077636719,False
5679,56,78,695392.0903320312,False
5680,56,79,443280.515625,False
5681,56,80,263750.45373535156,False
5682,56,81,261113.19372558594,False
5683,56,82,259421.51489257812,False
5684,56,83,235834.26806640625,False
5685,56,84,233289.6869506836,False
5686,56,85,229903.34368896484,False
5687,56,86,220408.65747070312,False
5688,56,87,211257.74536132812,False
5689,56,88,222701.34423828125,False
5690,56,89,215262.54418945312,False
5691,56,90,210946.765625,False
5692,56,91,218247.53515625,False
5693,56,92,250251.62268066406,False
5694,56,93,240338.0557861328,False
5695,56,94,233344.2001953125,False
5696,56,95,208451.83282470703,False
5697,56,96,312773.1724243164,False
5698,56,97,449667.47900390625,False
5699,56,98,449704.21435546875,False
5700,56,99,446298.166015625,False
5701,57,0,84208.12976074219,False
5702,57,1,113263.43640136719,False
5703,57,2,33130.876953125,False
5704,57,3,15531.25277709961,False
5705,57,4,16094.116218566895,False
5706,57,5,29611.600067138672,False
5707,57,6,41666.35772705078,False
5708,57,7,44380.13751220703,False
5709,57,8,44380.06799316406,False
5710,57,9,51366.16369628906,False
5711,57,10,93145.50708007812,False
5712,57,11,89836.73487854004,False
5713,57,12,62725.335021972656,False
5714,57,13,52990.8830947876,False
5715,57,14,45623.024658203125,False
5716,57,15,56938.48278808594,False
5717,57,16,56008.868225097656,False
5718,57,17,56892.980407714844,False
5719,57,18,58049.684814453125,False
5720,57,19,59459.432556152344,False
5721,57,20,54041.99835205078,False
5722,57,21,87488.26727294922,False
5723,57,22,137071.4682006836,False
5724,57,23,119137.22253417969,False
5725,57,24,379567.59130859375,False
5726,57,25,203614.33569335938,False
5727,57,26,82529.19470214844,False
5728,57,27,78997.68322753906,False
5729,57,28,72655.25207519531,False
5730,57,29,72655.3475189209,False
5731,57,30,72655.62731933594,False
5732,57,31,65875.36047363281,False
5733,57,32,97892.39660644531,False
5734,57,33,157608.15673828125,False
5735,57,34,163461.40234375,False
5736,57,35,331196.1171875,False
5737,57,36,494032.96240234375,False
5738,57,37,68061.40417480469,False
5739,57,38,276149.45739746094,False
5740,57,39,337643.1540527344,False
5741,57,40,81739.74060058594,False
5742,57,41,149370.2822265625,False
5743,57,42,1970280.654296875,False
5744,57,43,2633720.7255859375,False
5745,57,44,2553430.34375,False
5746,57,45,1803980.7060546875,False
5747,57,46,955050.9189453125,False
5748,57,47,640579.1770019531,False
5749,57,48,635172.8032226562,False
5750,57,49,2025173.1884765625,False
5751,57,50,2581344.97265625,False
5752,57,51,3813020.755859375,False
5753,57,52,3383975.666015625,False
5754,57,53,3311857.609375,False
5755,57,54,2255415.98046875,False
5756,57,55,2347194.9384765625,False
5757,57,56,3914109.9765625,False
5758,57,57,6609853.46484375,False
5759,57,58,3294224.849609375,False
5760,57,59,3109256.310546875,False
5761,57,60,3261963.634765625,False
5762,57,61,2907276.48828125,False
5763,57,62,1058844.337890625,False
5764,57,63,1319662.5131835938,False
5765,57,64,4228152.96875,False
5766,57,65,3925110.265625,False
5767,57,66,3422063.541015625,False
5768,57,67,2634565.681640625,False
5769,57,68,3383720.26953125,False
5770,57,69,3226561.001953125,False
5771,57,70,2270694.419921875,False
5772,57,71,3476741.3486328125,False
5773,57,72,3152876.9013671875,False
5774,57,73,1093589.8278808594,False
5775,57,74,725088.6813964844,False
5776,57,75,604787.1789474487,False
5777,57,76,555896.8139648438,False
5778,57,77,728812.0895996094,False
5779,57,78,754980.4853515625,False
5780,57,79,595167.6586914062,False
5781,57,80,302227.763671875,False
5782,57,81,263750.45373535156,False
5783,57,82,259638.00088500977,False
5784,57,83,232239.4588623047,False
5785,57,84,228152.14965820312,False
5786,57,85,228096.38305664062,False
5787,57,86,230080.47485351562,False
5788,57,87,231741.35327148438,False
5789,57,88,183043.99169921875,False
5790,57,89,109053.38244628906,False
5791,57,90,103884.90420532227,False
5792,57,91,103866.09857177734,False
5793,57,92,261250.35791015625,False
5794,57,93,311683.203125,False
5795,57,94,260932.22802734375,False
5796,57,95,260932.22830200195,False
5797,57,96,293373.31201171875,False
5798,57,97,416026.787109375,False
5799,57,98,449817.96240234375,False
5800,57,99,425677.51318359375,False
5801,58,0,202894.10693359375,False
5802,58,1,192561.58544921875,False
5803,58,2,81388.05786132812,False
5804,58,3,38891.51873779297,False
5805,58,4,39712.11053466797,False
5806,58,5,44789.299560546875,False
5807,58,6,44119.18542480469,False
5808,58,7,43214.479431152344,False
5809,58,8,44816.25671386719,False
5810,58,9,75767.22943115234,False
5811,58,10,93634.49401855469,False
5812,58,11,94575.38635253906,False
5813,58,12,93129.76806640625,False
5814,58,13,65316.883728027344,False
5815,58,14,60843.76843261719,False
5816,58,15,91378.74353027344,False
5817,58,16,78961.01708984375,False
5818,58,17,57808.121154785156,False
5819,58,18,55860.133239746094,False
5820,58,19,59629.05780029297,False
5821,58,20,59175.48010253906,False
5822,58,21,62125.54315185547,False
5823,58,22,93832.02923583984,False
5824,58,23,83277.82806396484,False
5825,58,24,122826.40515136719,False
5826,58,25,74230.76977539062,False
5827,58,26,83051.52197265625,False
5828,58,27,83022.357421875,False
5829,58,28,75265.3994140625,False
5830,58,29,73585.6449584961,False
5831,58,30,52447.135498046875,False
5832,58,31,34817.862243652344,False
5833,58,32,33406.826171875,False
5834,58,33,66888.07391357422,False
5835,58,34,172503.09619140625,False
5836,58,35,162678.85473632812,False
5837,58,36,63177.00469970703,False
5838,58,37,54333.25732421875,False
5839,58,38,60404.6875,False
5840,58,39,112987.50225830078,False
5841,58,40,105398.57702636719,False
5842,58,41,104368.70672607422,False
5843,58,42,1019694.2719726562,False
5844,58,43,2118497.9921875,False
5845,58,44,2183749.1806640625,False
5846,58,45,1341077.12109375,False
5847,58,46,1069096.3549804688,False
5848,58,47,633629.9584960938,False
5849,58,48,750685.7861328125,False
5850,58,49,2064059.6791992188,False
5851,58,50,2519454.24609375,False
5852,58,51,2483506.373046875,False
5853,58,52,3070995.181640625,False
5854,58,53,4935070.21875,False
5855,58,54,4106492.47265625,False
5856,58,55,4841594.736328125,False
5857,58,56,7236938.27734375,False
5858,58,57,4258730.98046875,False
5859,58,58,3641555.30859375,False
5860,58,59,3574151.513671875,False
5861,58,60,4056090.22265625,False
5862,58,61,4048103.890625,False
5863,58,62,1957697.30859375,False
5864,58,63,1276872.779296875,False
5865,58,64,2769988.6967773438,False
5866,58,65,3734580.51171875,False
5867,58,66,3688767.94140625,False
5868,58,67,3586656.35546875,False
5869,58,68,2841762.017578125,False
5870,58,69,2709719.296875,False
5871,58,70,2391883.251953125,False
5872,58,71,3211875.8115234375,False
5873,58,72,2876150.0830078125,False
5874,58,73,924654.6748046875,False
5875,58,74,855536.3774414062,False
5876,58,75,959600.7524414062,False
5877,58,76,1106606.427734375,False
5878,58,77,1016330.361328125,False
5879,58,78,643097.5532226562,False
5880,58,79,630396.2959518433,False
5881,58,80,383217.7353515625,False
5882,58,81,229482.2022705078,False
5883,58,82,225601.35522460938,False
5884,58,83,223139.96780395508,False
5885,58,84,228062.82568359375,False
5886,58,85,219117.4677734375,False
5887,58,86,208798.16052246094,False
5888,58,87,206829.38598632812,False
5889,58,88,79679.68963623047,False
5890,58,89,76778.5453491211,False
5891,58,90,76726.54321289062,False
5892,58,91,70991.00997924805,False
5893,58,92,130181.45819091797,False
5894,58,93,233472.07458496094,False
5895,58,94,260932.22802734375,False
5896,58,95,260932.22802734375,False
5897,58,96,260932.22802734375,False
5898,58,97,272775.9854736328,False
5899,58,98,435642.517578125,False
5900,58,99,302962.5378417969,False
5901,59,0,212362.15161132812,False
5902,59,1,132661.88134765625,False
5903,59,2,111911.1576538086,False
5904,59,3,119680.1435546875,False
5905,59,4,58317.956481933594,False
5906,59,5,48782.315673828125,False
5907,59,6,43695.4010925293,False
5908,59,7,44380.27734375,False
5909,59,8,63168.64073181152,False
5910,59,9,93680.32629394531,False
5911,59,10,93680.32629394531,False
5912,59,11,103048.03747558594,False
5913,59,12,83473.16888427734,False
5914,59,13,65624.30401611328,False
5915,59,14,74748.91007232666,False
5916,59,15,97426.68225097656,False
5917,59,16,98593.7601928711,False
5918,59,17,84523.02642822266,False
5919,59,18,62581.20147705078,False
5920,59,19,65932.64379882812,False
5921,59,20,39997.50134277344,False
5922,59,21,39353.61975097656,False
5923,59,22,39735.456939697266,False
5924,59,23,39735.456939697266,False
5925,59,24,52797.254302978516,False
5926,59,25,64951.389709472656,False
5927,59,26,75153.5498046875,False
5928,59,27,81998.97241210938,False
5929,59,28,67378.1265258789,False
5930,59,29,41646.6435546875,False
5931,59,30,33406.826171875,False
5932,59,31,33406.826171875,False
5933,59,32,33991.703033447266,False
5934,59,33,51489.878356933594,False
5935,59,34,69236.92205810547,False
5936,59,35,141656.3653564453,False
5937,59,36,125975.44464111328,False
5938,59,37,61671.19421386719,False
5939,59,38,68669.1557006836,False
5940,59,39,200392.28594970703,False
5941,59,40,142978.8592529297,False
5942,59,41,201012.8603515625,False
5943,59,42,461309.705078125,False
5944,59,43,526382.3793945312,False
5945,59,44,1542170.81640625,False
5946,59,45,1579587.1533203125,False
5947,59,46,1364352.4912109375,False
5948,59,47,1339005.5244140625,False
5949,59,48,1936496.6416015625,False
5950,59,49,2561750.234375,False
5951,59,50,3451845.1796875,False
5952,59,51,3117654.921875,False
5953,59,52,3142902.6328125,False
5954,59,53,4838681.4765625,False
5955,59,54,5208702.32421875,False
5956,59,55,4132843.146484375,False
5957,59,56,5980937.921875,False
5958,59,57,4271076.0859375,False
5959,59,58,5375643.5234375,False
5960,59,59,3455162.755859375,False
5961,59,60,2403473.154296875,False
5962,59,61,3701831.880859375,False
5963,59,62,4791098.240234375,False
5964,59,63,4922876.8828125,False
5965,59,64,5524746.654296875,False
5966,59,65,4041636.67578125,False
5967,59,66,5336534.590759277,False
5968,59,67,4534374.1796875,False
5969,59,68,3317030.17578125,False
5970,59,69,2941953.86328125,False
5971,59,70,2795499.744140625,False
5972,59,71,1673596.251953125,False
5973,59,72,1028479.8881835938,False
5974,59,73,950384.5036621094,False
5975,59,74,1015404.8559570312,False
5976,59,75,894579.48828125,False
5977,59,76,1178576.3583984375,False
5978,59,77,1102419.9833984375,False
5979,59,78,463314.6396484375,False
5980,59,79,411360.6853027344,False
5981,59,80,369694.21923828125,False
5982,59,81,298283.25872802734,False
5983,59,82,180369.61767578125,False
5984,59,83,155968.21325683594,False
5985,59,84,209927.0364151001,False
5986,59,85,202366.81256103516,False
5987,59,86,202421.17377471924,False
5988,59,87,188349.7626953125,False
5989,59,88,73356.49734687805,False
5990,59,89,65762.69175720215,False
5991,59,90,56666.7693939209,False
5992,59,91,132468.42834472656,False
5993,59,92,78985.60302734375,False
5994,59,93,221005.86547851562,False
5995,59,94,280304.361328125,False
5996,59,95,266573.123046875,False
5997,59,96,261253.705078125,False
5998,59,97,347680.1708984375,False
5999,59,98,415429.52978515625,False
6000,59,99,402528.04931640625,False
6001,60,0,221021.64794921875,False
6002,60,1,209220.23120117188,False
6003,60,2,191081.71240234375,False
6004,60,3,109821.84637451172,False
6005,60,4,64390.015686035156,False
6006,60,5,62999.51239013672,False
6007,60,6,47302.06787109375,False
6008,60,7,45924.52505493164,False
6009,60,8,84982.86218261719,False
6010,60,9,93687.68237304688,False
6011,60,10,95981.24853515625,False
6012,60,11,107886.75549316406,False
6013,60,12,78534.18430328369,False
6014,60,13,69717.48352050781,False
6015,60,14,71368.57666015625,False
6016,60,15,86766.86700439453,False
6017,60,16,96314.81176757812,False
6018,60,17,93893.66589355469,False
6019,60,18,75538.39392089844,False
6020,60,19,58525.45458984375,False
6021,60,20,29423.589141845703,False
6022,60,21,29490.487396240234,False
6023,60,22,32812.84552001953,False
6024,60,23,34826.37237548828,False
6025,60,24,35210.769958496094,False
6026,60,25,39157.29766845703,False
6027,60,26,43027.704330444336,False
6028,60,27,53574.21594238281,False
6029,60,28,36100.95455932617,False
6030,60,29,33405.347717285156,False
6031,60,30,33406.86538696289,False
6032,60,31,33406.826171875,False
6033,60,32,39238.42858886719,False
6034,60,33,58106.35302734375,False
6035,60,34,73446.70111083984,False
6036,60,35,118159.1978149414,False
6037,60,36,188296.27209472656,False
6038,60,37,190702.5372314453,False
6039,60,38,224004.3334350586,False
6040,60,39,246607.41870117188,False
6041,60,40,187243.02661132812,False
6042,60,41,243396.94311523438,False
6043,60,42,468876.89892578125,False
6044,60,43,844471.0307617188,False
6045,60,44,1290949.876953125,False
6046,60,45,1225273.5068359375,False
6047,60,46,1341232.5185546875,False
6048,60,47,1418279.6201171875,False
6049,60,48,2556125.466796875,False
6050,60,49,3308975.96875,False
6051,60,50,3193090.21484375,False
6052,60,51,2082731.990234375,False
6053,60,52,2398138.12890625,False
6054,60,53,1686928.380859375,False
6055,60,54,1466617.7036132812,False
6056,60,55,1795608.4892578125,False
6057,60,56,2204901.3359375,False
6058,60,57,7280169.61328125,False
6059,60,58,4611761.009765625,False
6060,60,59,3034575.1719970703,False
6061,60,60,2020796.7490234375,False
6062,60,61,2595934.21484375,False
6063,60,62,4746870.62109375,False
6064,60,63,7802644.203125,False
6065,60,64,6056561.66796875,False
6066,60,65,4766149.3439331055,False
6067,60,66,5025425.58984375,False
6068,60,67,4674380.6953125,False
6069,60,68,3997687.80859375,False
6070,60,69,2952658.8671875,False
6071,60,70,1919833.34765625,False
6072,60,71,2921939.2109375,False
6073,60,72,2565457.6171875,False
6074,60,73,1355305.6811523438,False
6075,60,74,1097788.841796875,False
6076,60,75,954512.6528320312,False
6077,60,76,1621734.212890625,False
6078,60,77,1327209.462890625,False
6079,60,78,389534.6525878906,False
6080,60,79,389832.9069824219,False
6081,60,80,390170.01513671875,False
6082,60,81,329697.5439453125,False
6083,60,82,220918.47216796875,False
6084,60,83,213250.84509277344,False
6085,60,84,202548.78704833984,False
6086,60,85,206170.2978515625,False
6087,60,86,202438.5140991211,False
6088,60,87,145013.8428955078,False
6089,60,88,49899.118743896484,False
6090,60,89,50764.12368774414,False
6091,60,90,62734.18347167969,False
6092,60,91,116478.54858398438,False
6093,60,92,171076.46899414062,False
6094,60,93,238779.51025390625,False
6095,60,94,331273.8439941406,False
6096,60,95,355504.8017578125,False
6097,60,96,346677.5373535156,False
6098,60,97,414244.42138671875,False
6099,60,98,415429.52978515625,False
6100,60,99,415429.52978515625,False
6101,61,0,221126.236328125,False
6102,61,1,212846.302734375,False
6103,61,2,202634.67504882812,False
6104,61,3,81463.46728515625,False
6105,61,4,80647.64404296875,False
6106,61,5,83203.06820678711,False
6107,61,6,78364.99267578125,False
6108,61,7,79513.16284179688,False
6109,61,8,93897.50317382812,False
6110,61,9,93373.21618652344,False
6111,61,10,99857.93566894531,False
6112,61,11,113366.73791503906,False
6113,61,12,82802.06628417969,False
6114,61,13,69083.49703979492,False
6115,61,14,71046.99621582031,False
6116,61,15,83108.2001953125,False
6117,61,16,95997.91143798828,False
6118,61,17,115126.03784179688,False
6119,61,18,156493.3949584961,False
6120,61,19,81096.09643554688,False
6121,61,20,53144.321350097656,False
6122,61,21,33278.468322753906,False
6123,61,22,29424.513610839844,False
6124,61,23,29424.513610839844,False
6125,61,24,29424.513610839844,False
6126,61,25,36426.98712158203,False
6127,61,26,40109.56286621094,False
6128,61,27,43662.36541748047,False
6129,61,28,40347.11193847656,False
6130,61,29,33417.70330810547,False
6131,61,30,33407.49331665039,False
6132,61,31,33407.36364746094,False
6133,61,32,39771.02941894531,False
6134,61,33,67592.31146240234,False
6135,61,34,107463.95861816406,False
6136,61,35,115023.115234375,False
6137,61,36,191635.87158203125,False
6138,61,37,232781.2891845703,False
6139,61,38,231248.8614501953,False
6140,61,39,232068.25146484375,False
6141,61,40,217238.3016357422,False
6142,61,41,183424.51635742188,False
6143,61,42,543835.4936523438,False
6144,61,43,1247931.7978515625,False
6145,61,44,1276824.5849609375,False
6146,61,45,1352193.681640625,False
6147,61,46,1224747.0634765625,False
6148,61,47,2883682.2265625,False
6149,61,48,2924224.9765625,False
6150,61,49,2189357.21875,False
6151,61,50,3215929.28515625,False
6152,61,51,1779773.052734375,False
6153,61,52,1346483.8166503906,False
6154,61,53,754835.43359375,False
6155,61,54,1021943.9831542969,False
6156,61,55,1767609.162109375,False
6157,61,56,2282042.494140625,False
6158,61,57,3967917.515625,False
6159,61,58,2480153.501953125,False
6160,61,59,1863174.97265625,False
6161,61,60,1968572.44140625,False
6162,61,61,3415758.7080078125,False
6163,61,62,2853677.353515625,False
6164,61,63,5032341.59375,False
6165,61,64,5719349.77734375,False
6166,61,65,3578835.6875,False
6167,61,66,2906074.4453125,False
6168,61,67,3377551.3154296875,False
6169,61,68,6285213.62109375,False
6170,61,69,2595712.853515625,False
6171,61,70,1872678.11328125,False
6172,61,71,858865.3000488281,False
6173,61,72,873635.6088867188,False
6174,61,73,1291435.7666015625,False
6175,61,74,1512455.21875,False
6176,61,75,1698703.099609375,False
6177,61,76,1837042.416015625,False
6178,61,77,1542218.345703125,False
6179,61,78,497540.8974609375,False
6180,61,79,340735.12353515625,False
6181,61,80,255351.9512939453,False
6182,61,81,227763.48461914062,False
6183,61,82,224984.35009765625,False
6184,61,83,259309.501953125,False
6185,61,84,277022.4244995117,False
6186,61,85,269720.7116699219,False
6187,61,86,268981.564453125,False
6188,61,87,181873.724609375,False
6189,61,88,33936.6824798584,False
6190,61,89,31750.986213684082,False
6191,61,90,32042.724990844727,False
6192,61,91,92634.03955078125,False
6193,61,92,283509.2536621094,False
6194,61,93,365004.98388671875,False
6195,61,94,355463.2646484375,False
6196,61,95,355627.8293457031,False
6197,61,96,355627.8293457031,False
6198,61,97,403440.6950683594,False
6199,61,98,415429.52978515625,False
6200,61,99,409337.32373046875,False
6201,62,0,220980.39282226562,False
6202,62,1,176528.0849609375,False
6203,62,2,118003.32934570312,False
6204,62,3,69320.46301269531,False
6205,62,4,92269.93139648438,False
6206,62,5,101355.02478027344,False
6207,62,6,101355.02478027344,False
6208,62,7,102944.41467285156,False
6209,62,8,98556.99877929688,False
6210,62,9,97758.28767776489,False
6211,62,10,101412.24645996094,False
6212,62,11,113354.97375488281,False
6213,62,12,77133.9896850586,False
6214,62,13,68015.1086730957,False
6215,62,14,72071.5230102539,False
6216,62,15,119375.0029296875,False
6217,62,16,335361.6396484375,False
6218,62,17,468394.279296875,False
6219,62,18,411264.3742675781,False
6220,62,19,122197.56188964844,False
6221,62,20,125528.62634277344,False
6222,62,21,103927.26391601562,False
6223,62,22,31936.529418945312,False
6224,62,23,29424.513610839844,False
6225,62,24,30329.85629272461,False
6226,62,25,39334.284912109375,False
6227,62,26,39705.41827392578,False
6228,62,27,42689.889099121094,False
6229,62,28,40874.101013183594,False
6230,62,29,40091.448669433594,False
6231,62,30,34464.57864379883,False
6232,62,31,33407.517150878906,False
6233,62,32,42754.22283935547,False
6234,62,33,93852.45617675781,False
6235,62,34,106089.48571777344,False
6236,62,35,107608.68530273438,False
6237,62,36,109306.12951660156,False
6238,62,37,208546.1024169922,False
6239,62,38,231248.8614501953,False
6240,62,39,231248.8614501953,False
6241,62,40,226812.30859375,False
6242,62,41,168014.97033691406,False
6243,62,42,351131.259765625,False
6244,62,43,797385.0556640625,False
6245,62,44,1689898.0517578125,False
6246,62,45,1882288.57421875,False
6247,62,46,1889077.060546875,False
6248,62,47,2419036.359375,False
6249,62,48,2324812.193359375,False
6250,62,49,2189262.017578125,False
6251,62,50,2577398.28515625,False
6252,62,51,2301320.7890625,False
6253,62,52,1417461.1279296875,False
6254,62,53,718804.9052734375,False
6255,62,54,689957.1591796875,False
6256,62,55,842833.8334960938,False
6257,62,56,1436673.2106933594,False
6258,62,57,1848876.2705078125,False
6259,62,58,1841781.123046875,False
6260,62,59,5593018.890625,False
6261,62,60,3442703.2109375,False
6262,62,61,2353191.0629882812,False
6263,62,62,2270928.240234375,False
6264,62,63,4113269.81640625,False
6265,62,64,3472405.4848632812,False
6266,62,65,2294689.3994140625,False
6267,62,66,2555253.18359375,False
6268,62,67,4339044.59375,False
6269,62,68,4139728.80859375,False
6270,62,69,2595490.98046875,False
6271,62,70,2105740.9274902344,False
6272,62,71,1697288.388671875,False
6273,62,72,1245638.07421875,False
6274,62,73,2944398.58984375,False
6275,62,74,1902699.36328125,False
6276,62,75,1782573.69140625,False
6277,62,76,1802645.431640625,False
6278,62,77,1552333.923828125,False
6279,62,78,1313773.6235351562,False
6280,62,79,247255.96948242188,False
6281,62,80,227312.75,False
6282,62,81,222974.84643554688,False
6283,62,82,226476.06665039062,False
6284,62,83,291079.53515625,False
6285,62,84,296236.1672363281,False
6286,62,85,281181.09814453125,False
6287,62,86,271039.0773925781,False
6288,62,87,225915.0076904297,False
6289,62,88,91758.5715637207,False
6290,62,89,50791.134521484375,False
6291,62,90,57568.46270751953,False
6292,62,91,266807.70361328125,False
6293,62,92,466175.3388671875,False
6294,62,93,407003.30712890625,False
6295,62,94,408327.43603515625,False
6296,62,95,530720.5913085938,False
6297,62,96,647227.8422851562,False
6298,62,97,569050.1645507812,False
6299,62,98,308247.2863769531,False
6300,62,99,357245.07080078125,False
6301,63,0,120788.82214355469,False
6302,63,1,107310.91174316406,False
6303,63,2,68355.17077636719,False
6304,63,3,68653.80627441406,False
6305,63,4,76936.00805664062,False
6306,63,5,101290.89562988281,False
6307,63,6,101355.02478027344,False
6308,63,7,101355.02478027344,False
6309,63,8,109493.30603027344,False
6310,63,9,109516.44213867188,False
6311,63,10,107461.19458007812,False
6312,63,11,108783.74194335938,False
6313,63,12,73644.43383789062,False
6314,63,13,59228.38684082031,False
6315,63,14,87772.34368896484,False
6316,63,15,189574.75231933594,False
6317,63,16,456896.31298828125,False
6318,63,17,494267.0048828125,False
6319,63,18,422600.90869140625,False
6320,63,19,125528.62634277344,False
6321,63,20,125528.62634277344,False
6322,63,21,125528.62634277344,False
6323,63,22,56648.624450683594,False
6324,63,23,40318.21258544922,False
6325,63,24,51911.05401611328,False
6326,63,25,47923.15441894531,False
6327,63,26,40044.937438964844,False
6328,63,27,46763.819274902344,False
6329,63,28,41061.876220703125,False
6330,63,29,43484.71551513672,False
6331,63,30,41615.57971191406,False
6332,63,31,35032.28973388672,False
6333,63,32,76014.89489746094,False
6334,63,33,100533.59216308594,False
6335,63,34,100199.65985107422,False
6336,63,35,100694.92810058594,False
6337,63,36,100694.92810058594,False
6338,63,37,139271.0977783203,False
6339,63,38,174915.8787841797,False
6340,63,39,178066.77905273438,False
6341,63,40,183276.64697265625,False
6342,63,41,192515.28491210938,False
6343,63,42,290162.4665527344,False
6344,63,43,728630.6499023438,False
6345,63,44,3582919.44140625,False
6346,63,45,1899346.453125,False
6347,63,46,1891925.068359375,False
6348,63,47,1672000.466796875,False
6349,63,48,1524547.80078125,False
6350,63,49,1979439.0078125,False
6351,63,50,2352107.267578125,False
6352,63,51,2779868.52734375,False
6353,63,52,1673627.744140625,False
6354,63,53,845149.7578125,False
6355,63,54,812196.8037109375,False
6356,63,55,716418.3129882812,False
6357,63,56,861864.2329101562,False
6358,63,57,3074828.5498046875,False
6359,63,58,2295138.98828125,False
6360,63,59,2914405.979248047,False
6361,63,60,2331334.83203125,False
6362,63,61,1597897.8583984375,False
6363,63,62,1476670.0673828125,False
6364,63,63,2534264.935546875,False
6365,63,64,1413868.740234375,False
6366,63,65,1013590.3853759766,False
6367,63,66,1468200.994140625,False
6368,63,67,2975042.63671875,False
6369,63,68,2474264.7353515625,False
6370,63,69,2795056.7495117188,False
6371,63,70,3586058.34375,False
6372,63,71,3077232.203125,False
6373,63,72,1290313.4375,False
6374,63,73,3328591.947265625,False
6375,63,74,3247314.03515625,False
6376,63,75,1668125.0068359375,False
6377,63,76,1383470.076171875,False
6378,63,77,970473.599609375,False
6379,63,78,760175.6840820312,False
6380,63,79,338797.4548339844,False
6381,63,80,252461.408203125,False
6382,63,81,226975.2763671875,False
6383,63,82,239226.0400390625,False
6384,63,83,289350.8273925781,False
6385,63,84,298641.4091796875,False
6386,63,85,298641.409286499,False
6387,63,86,297272.1934814453,False
6388,63,87,245332.69555664062,False
6389,63,88,137702.42877197266,False
6390,63,89,135648.48651123047,False
6391,63,90,137134.70208740234,False
6392,63,91,402389.57275390625,False
6393,63,92,477160.71875,False
6394,63,93,488732.90087890625,False
6395,63,94,894148.9609375,False
6396,63,95,1005980.4384765625,False
6397,63,96,997266.189453125,False
6398,63,97,584913.6796875,False
6399,63,98,201657.50952148438,False
6400,63,99,220099.0908203125,False
6401,64,0,23535.91470336914,False
6402,64,1,63246.543701171875,False
6403,64,2,68147.13122558594,False
6404,64,3,68646.40954589844,False
6405,64,4,67817.09375,False
6406,64,5,92996.13610839844,False
6407,64,6,100477.21655273438,False
6408,64,7,101841.03039550781,False
6409,64,8,107756.38586425781,False
6410,64,9,102743.7744140625,False
6411,64,10,101267.60119628906,False
6412,64,11,95248.8505859375,False
6413,64,12,71424.54553222656,False
6414,64,13,77560.18911743164,False
6415,64,14,143523.25219726562,False
6416,64,15,183206.48168945312,False
6417,64,16,305548.04296875,False
6418,64,17,436596.4548339844,False
6419,64,18,285871.68212890625,False
6420,64,19,142702.67602539062,False
6421,64,20,126619.40393066406,False
6422,64,21,120277.89477539062,False
6423,64,22,94835.3466796875,False
6424,64,23,94433.34020996094,False
6425,64,24,97928.09790039062,False
6426,64,25,89263.18371582031,False
6427,64,26,61481.635192871094,False
6428,64,27,51179.374908447266,False
6429,64,28,57051.84143066406,False
6430,64,29,44671.70050048828,False
6431,64,30,48603.00891113281,False
6432,64,31,62040.524353027344,False
6433,64,32,238603.21240234375,False
6434,64,33,141459.30700683594,False
6435,64,34,103922.94812011719,False
6436,64,35,100698.34948730469,False
6437,64,36,112572.41052246094,False
6438,64,37,148755.24865722656,False
6439,64,38,151465.8565673828,False
6440,64,39,151522.95666503906,False
6441,64,40,177439.23486328125,False
6442,64,41,190893.81283569336,False
6443,64,42,188931.13916015625,False
6444,64,43,906711.666015625,False
6445,64,44,2216483.892578125,False
6446,64,45,2095417.1640625,False
6447,64,46,1945719.267578125,False
6448,64,47,1836169.916015625,False
6449,64,48,1408447.43359375,False
6450,64,49,1687484.587890625,False
6451,64,50,2194388.341796875,False
6452,64,51,2467547.404296875,False
